Material_Pair,Core_Formula,Shell_Formula,Master_Consensus_Score,Master_Confidence_Index_%,Score_Delta,DualTree_Score,MultiParadigm_Score,DualTree_Agreement_%,MultiParadigm_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry,Core_a_A,Shell_a_A,Lattice_Mismatch_pct,Strain_Decay_Factor,Synthesizability_Index,Synthesis_Regime
Ba3Ta2Se9 / Ba2B11H7O22,Ba3Ta2Se9,Ba2B11H7O22,0.6256382308093151,75.73113267587331,0.0291018374217025,0.6110873120984639,0.6401891495201665,68.69745670074224,87.30475979282544,1.5010593186159011,5.6652,4.1641,18.222657761687785,-0.9941499005905248,-0.2608246679954852,6.2292,3.737,40.008347781416546,0.08887671975526805,0.3026443931882423,Requires Buffer Layer (High Dislocation Risk)
Ba2Ge2Se5 / BPH4NO4F,Ba2Ge2Se5,BPH4NO4F,0.6176737780205857,77.91910980431886,0.0333342151480221,0.6010066704465746,0.6343408855945968,73.13827791009994,88.07382047041808,1.5466208727092796,5.822624664282443,4.276,17.78693397585313,-0.5036397223487104,-0.0776426566884938,5.8789,3.6476,37.95437922060249,0.10063653232573593,0.30123769956145807,Requires Buffer Layer (High Dislocation Risk)
Ba3(TaS4)2 / Ba3B6H2O13,Ba3(TaS4)2,Ba3B6H2O13,0.6127934048340609,79.65154785460189,0.0254361783059255,0.6000753156810981,0.6255114939870237,74.22304283762446,89.23787389565712,1.000616997726819,5.0891,4.0885,15.483711135885049,-1.03971537295033,0.1118013941543353,5.6703,3.942,30.47986879001111,0.15817835368618513,0.301160620828453,Requires Buffer Layer (High Dislocation Risk)
Ba(GdSe2)2 / Ba2B11H7O22,Ba(GdSe2)2,Ba2B11H7O22,0.6156872696898987,79.05022560479706,0.024655502539079,0.6033595184203592,0.6280150209594382,73.1046514276831,88.9923836416399,1.481060739031996,5.6652,4.184200000000001,18.725422882466763,-0.3163626309127005,-0.1433009894364514,5.772,3.737,35.256410256410255,0.11847979722281149,0.3007352061255409,Requires Buffer Layer (High Dislocation Risk)
Ba2SiTe4 / Ba3B6O11F2,Ba2SiTe4,Ba3B6O11F2,0.5853652781145011,84.88041955215438,0.0133164413061909,0.5787070574614057,0.5920234987675966,79.97651846623246,92.07544045060756,1.3583169977268197,5.252710526336427,3.8944,16.384847293223228,-1.904467565735929,-0.0592645850451931,3.4357,3.991,16.162645166923767,0.3761226347201893,0.30035902624326044,Requires Buffer Layer (High Dislocation Risk)
Ba2Ge2Se5 / B5H4NO8,Ba2Ge2Se5,B5H4NO8,0.6280433178723913,74.1184108169146,0.0251322271066445,0.615477204319069,0.6406094314257136,65.54612868169912,86.51225888184733,1.5466208727092796,5.7298,4.1831,17.295910051697355,-0.7849234983275466,-0.2935382850039444,5.8789,3.4533,41.25941927911684,0.08239793802184363,0.2997816618772865,Requires Buffer Layer (High Dislocation Risk)
Ba3In2O6 / Ba2DyCl7,Ba3In2O6,Ba2DyCl7,0.6092792572831051,76.95081344936933,0.0223141114405811,0.5981222015628145,0.6204363130033956,69.43894344836262,87.97524110686972,1.107916997726819,5.4194,4.3115,17.31921624773407,-0.3685222073181808,-0.3220920793227415,4.7259,6.0236,27.459319917899233,0.1898940763766665,0.29976346374707435,Requires Buffer Layer (High Dislocation Risk)
Ba3ThSe7 / Ba3Tm(BO2)9,Ba3ThSe7,Ba3Tm(BO2)9,0.6160287792177853,78.75011135445239,0.0239819809228321,0.6040377887563693,0.6280197696792014,72.54690985429194,88.82328990679686,1.178416997726819,5.2676,4.0892,16.467591779378182,-1.200179073867756,0.2119240927320747,6.3102,4.2233,33.07185192228456,0.13522069719900967,0.2985384584217796,Requires Buffer Layer (High Dislocation Risk)
Ba3ThSe7 / Ba3Tb(BO2)9,Ba3ThSe7,Ba3Tb(BO2)9,0.6186637654265897,78.12113815580067,0.0302330999709774,0.603547215441101,0.6337803154120785,72.76985507207661,88.34337358825962,1.178416997726819,5.1728,3.9944,15.94269133886722,-1.192872515211841,0.1722411375926297,6.3102,4.2127,33.239833919685594,0.13385342083140434,0.2958810183873299,Requires Buffer Layer (High Dislocation Risk)
Ba4Li(BiO4)3 / Ba2HoCl7,Ba4Li(BiO4)3,Ba2HoCl7,0.590544948082847,82.07139755223885,0.0187537760741232,0.5811680600457854,0.5999218361199086,76.74854127411812,90.53138409237889,0.8215169977268192,5.4559,4.6344,17.526026148831015,-0.6709533468333335,-0.0772052477127568,4.7656,6.0199,26.31987577639751,0.20344644373777473,0.29581684748506903,Requires Buffer Layer (High Dislocation Risk)
Ba3(TaS4)2 / Ba3B6O11F2,Ba3(TaS4)2,Ba3B6O11F2,0.602430328036377,81.87346232696267,0.0229369570641002,0.5909618495043268,0.6138988065684271,77.27229095299629,90.3186601507269,1.000616997726819,5.252710526336427,4.2521,16.384847293223228,-1.3646187390582838,0.1462571435290797,5.6703,3.991,29.615716981464825,0.1666680986477239,0.29395825722007435,Requires Buffer Layer (High Dislocation Risk)
Ba2Tl2O5 / AcCl3,Ba2Tl2O5,AcCl3,0.6086494806670326,79.9482728540372,0.0235565720149667,0.5968711946595492,0.6204277666745159,74.31761250082826,89.43641679100007,1.0156169977268188,5.0865,4.0709,15.469499303872531,-0.9759000368287034,0.1658846938023533,4.7113,6.0587,28.599325027062605,0.17723847016194594,0.2933822079757142,Requires Buffer Layer (High Dislocation Risk)
Ba3Zr2S7 / AlPO4,Ba3Zr2S7,AlPO4,0.5984881452193553,80.26193547794641,0.0252429160369718,0.5858666872008694,0.6111096032378412,75.21594920247435,89.46494780958713,1.082816997726819,5.6178,4.535,18.45154623957488,-0.9777696611210308,0.0905402425578831,5.6641,4.0145,29.12377959428683,0.1717030641210421,0.29318396397149427,Requires Buffer Layer (High Dislocation Risk)
Ba2InSbSe5 / Ba2YC2(O2F)3,Ba2InSbSe5,Ba2YC2(O2F)3,0.590486230443077,85.86253521889773,0.0183580375600451,0.5813072116630544,0.5996652492230996,82.5938359201709,92.34272650118092,1.0234169977268193,5.263999999999999,4.240600000000001,16.447548766982095,-1.764471947600034,-0.047870584351271,5.8583,4.3614,25.551781233463633,0.21312365013868348,0.29292333091235995,Requires Buffer Layer (High Dislocation Risk)
Ba2V3HO9 / Ba2HoCl7,Ba2V3HO9,Ba2HoCl7,0.5968070711568714,82.7749559785192,0.0199566680336661,0.5868287371400384,0.6067854051737045,78.05655975982037,90.86445276814948,0.9943169977268193,5.4559,4.4616,17.526026148831015,-0.1498507914166662,-0.1376636184328492,4.6127,6.0199,30.507078283868438,0.15791817873855457,0.29279214901905815,Requires Buffer Layer (High Dislocation Risk)
Ba2InSbSe5 / Ba3Tm(BO2)9,Ba2InSbSe5,Ba3Tm(BO2)9,0.5964966368128766,84.05081658592795,0.0254101525579555,0.5837915605338988,0.6092017130918543,81.37845691251324,91.10603347394373,1.0234169977268193,5.2676,4.2442,16.467591779378182,-1.7078275851345963,-0.1638942556901182,5.8583,4.2233,27.909120393288152,0.1847961813286733,0.2927262020019661,Requires Buffer Layer (High Dislocation Risk)
Ba3ThSe7 / Ba2B11H7O22,Ba3ThSe7,Ba2B11H7O22,0.6092269522949967,79.67159892001399,0.0200821644873993,0.5991858700512971,0.6192680345386964,73.2927709944248,89.3159621721418,1.178416997726819,5.6652,4.486800000000001,18.725422882466763,-0.6323107932280332,-0.0766693411785682,6.3102,3.737,40.77842223701309,0.08483097383899195,0.2926990085873747,Requires Buffer Layer (High Dislocation Risk)
Ba(SbSe2)2 / Ba(PO3)2,Ba(SbSe2)2,Ba(PO3)2,0.5885787954725199,85.44318199812767,0.0184393596607687,0.5793591156421356,0.5977984753029043,81.92346053864364,92.17313316462092,1.2519169977268187,5.4349,4.183,17.40684437120676,-1.91521564877976,-0.1322017690652641,5.698,4.3882,22.987012987012985,0.24889745722428128,0.2917220293460294,Requires Buffer Layer (High Dislocation Risk)
AgRh(SO4)2 / B5H4NO8,AgRh(SO4)2,B5H4NO8,0.6072562876082118,77.26322405919753,0.0291742949280957,0.5926691401441639,0.6218434350722597,71.21591846136205,87.9542058061552,1.4293169977268192,5.7298,4.3005,19.100007640003057,-0.7087933599074097,-0.2536216718986164,4.8311,3.4533,28.519384819192318,0.17809773941337795,0.28892441621709997,Requires Buffer Layer (High Dislocation Risk)
Ba2InBiSe5 / Ba3Tb(BO2)9,Ba2InBiSe5,Ba3Tb(BO2)9,0.6081089728456297,82.15473097981435,0.0162123733844696,0.6000027861533949,0.6162151595378645,76.32827905647913,90.68892822929794,1.316416997726819,5.1728,3.8564,15.94269133886722,-1.6609977987009037,-0.0661757079141168,5.9323,4.2127,28.98707078199012,0.173129089214072,0.28730840515190237,Requires Buffer Layer (High Dislocation Risk)
Ba3Ta2Se9 / AlPO4,Ba3Ta2Se9,AlPO4,0.6088772148932817,81.74534702981384,0.0254739308872254,0.596140249449669,0.6216141803368945,77.63055734258838,90.13375316833768,1.5010593186159011,5.6178,4.1167,17.956134524073118,-1.550760607048858,0.0720237083100541,6.2292,4.0145,35.55352212162075,0.11636911797740432,0.2872052305282168,Requires Buffer Layer (High Dislocation Risk)
Ba2InBiSe5 / Ba(PO3)2,Ba2InBiSe5,Ba(PO3)2,0.6024683743286047,79.77572324691988,0.0334188610320254,0.585758943812592,0.6191778048446174,76.32074216743258,88.7470830377995,1.316416997726819,5.4349,4.1185,17.40684437120676,-1.510833658155587,0.2198616000971227,5.9323,4.3882,26.028690389899356,0.20706225780599155,0.28414978482785536,Requires Buffer Layer (High Dislocation Risk)
Ba2Mn3(SeO3)6 / B5H4NO8,Ba2Mn3(SeO3)6,B5H4NO8,0.5851939304559863,82.3902136475406,0.0210175620310866,0.574685149440443,0.5957027114715296,77.7010111226994,90.61705149438876,1.241516997726819,5.7298,4.4883,19.100007640003057,-0.3318333627495524,-0.0687788249448566,4.477,3.4533,22.86575832030378,0.2507300595886532,0.2838254687195103,Requires Buffer Layer (High Dislocation Risk)
Ba4Sb2O / Ba2DyCl7,Ba4Sb2O,Ba2DyCl7,0.5989609273835522,80.89106070478199,0.0218729505828252,0.5880244520921396,0.6098974026749648,75.4803439338041,89.91956143223523,0.8908169977268193,5.4194,4.5286,17.31921624773407,-1.2740546943095228,-0.2457713200547631,4.4929,6.0236,34.06930935475974,0.12730198047953048,0.28192236309407953,Requires Buffer Layer (High Dislocation Risk)
AgHg2PO4 / BHS3O11,AgHg2PO4,BHS3O11,0.599611544514154,81.32871366394066,0.0246912029968011,0.5872659430157534,0.6119571460125546,76.77349541608778,90.0018149550211,1.4446169977268193,5.696299999999999,4.2517,18.90549771873661,-0.2757919300185998,0.0368088058894089,3.9451,5.0968,29.19317634533979,0.1709836794421596,0.2812439874161339,Requires Buffer Layer (High Dislocation Risk)
Ba3Zr2S7 / Ba(PO3)2,Ba3Zr2S7,Ba(PO3)2,0.5920867190553043,79.33405764438416,0.0201338728763608,0.582019782617124,0.6021536554934848,72.74957710954364,89.17878320079052,1.082816997726819,5.4349,4.3521,17.40684437120676,-0.8315565361011887,0.2804852829668435,5.6641,4.3882,22.52608534453841,0.2559359238368387,0.2797133167181019,Requires Buffer Layer (High Dislocation Risk)
Ba3Cr2O8 / Ba2Ca(BO2)6,Ba3Cr2O8,Ba2Ca(BO2)6,0.5852012609354887,81.56352234367492,0.0209409462943235,0.574730787788327,0.5956717340826505,76.3835820447521,90.23256237465174,1.4032169977268192,5.0129,3.6097,19.213913209575576,-0.484368005329669,0.039864808709865,4.8242,4.1748,13.461299282782635,0.44290117875539753,0.279100264234279,Requires Buffer Layer (High Dislocation Risk)
AgAuCl4 / B5H12NO12,AgAuCl4,B5H12NO12,0.6013820820000703,80.4436821363029,0.0231696431333567,0.5897972604333919,0.6129669035667487,75.0439697752543,89.65951547338251,1.096016997726819,5.5022,4.4062,17.789162841996657,-1.0576938270833345,0.1884617130407153,5.513,3.6013,34.676219844005075,0.12271247023009718,0.27622300381595705,Requires Buffer Layer (High Dislocation Risk)
Ba3Zr2S7 / Ba2Ca(BO2)6,Ba3Zr2S7,Ba2Ca(BO2)6,0.6023654392711757,80.9832166277331,0.0176770902370045,0.5935268941526735,0.611203984389678,75.14274162683523,89.73830883603524,1.082816997726819,5.0129,3.9301,19.213913209575576,-0.9645633088392852,-0.020635607236457,5.6641,4.1748,26.293674193605337,0.20376920192742642,0.2753472891720243,Requires Buffer Layer (High Dislocation Risk)
AgBi(PSe3)2 / BPH4NO4F,AgBi(PSe3)2,BPH4NO4F,0.6046242600797695,76.59626304284458,0.0233414539243229,0.592953533117608,0.616294987041931,69.04049842410342,87.81322153896231,1.5618706393749548,5.822624664282443,4.2608,17.373372967027212,-1.4243293358159728,-0.2885843034171986,5.0567,3.6476,27.865999564933652,0.18527890887428905,0.2739486457558163,Requires Buffer Layer (High Dislocation Risk)
Ba2B4Se13 / Al2H16S3O20,Ba2B4Se13,Al2H16S3O20,0.6092204161970439,74.53556653029847,0.0187251450482184,0.5998578436729347,0.6185829887211531,64.98901020575893,86.92676783374057,1.587415085264163,5.6055,4.0181,15.639075079343684,-0.8567450443163654,-0.3284388143649984,5.7486,4.348,24.36419302090944,0.22899990786481725,0.27386577689182456,Requires Buffer Layer (High Dislocation Risk)
Ba2InBiSe5 / Ba2P2O7,Ba2InBiSe5,Ba2P2O7,0.5962622699693965,83.95284151616619,0.0151298793332074,0.5886973303027928,0.6038272096360002,78.87252927570096,91.61257277882598,1.316416997726819,5.1483,3.8319,15.807777426493834,-1.7529849992053717,-0.0317075080247396,5.9323,4.4602,24.81499587006725,0.2228386637863869,0.27185563361614057,Requires Buffer Layer (High Dislocation Risk)
Ba(TbTe2)2 / AcCl3,Ba(TbTe2)2,AcCl3,0.6238112172863943,77.6048477689256,0.0275123038993309,0.6100550653367288,0.6375673692360597,71.37059397521355,88.23008391530071,1.0413169977268188,5.0865,4.0452,15.469499303872531,-1.1537006734821451,-0.2644615840996737,3.6075,6.0587,67.94733194733195,0.016394430871748956,0.27139786906561886,Requires Buffer Layer (High Dislocation Risk)
Ba3Ta2Se9 / Ba3Tm(BO2)9,Ba3Ta2Se9,Ba3Tm(BO2)9,0.6110721805302274,80.6685067591615,0.0175889598594423,0.6022777006005062,0.6198666604599485,74.33394344219498,89.89162704329127,1.5010593186159011,5.2676,3.7665,16.025447918496397,-1.5620181812302476,0.0330545599362803,6.2292,4.2233,32.20156681435818,0.142531137799657,0.2693692324955869,Requires Buffer Layer (High Dislocation Risk)
Ba2B4Se13 / BPH4NO4F,Ba2B4Se13,BPH4NO4F,0.6124522624819322,76.08986307447218,0.0297308187257077,0.5975868531190783,0.627317671844786,69.4375649423411,87.40522578618724,1.587415085264163,5.822624664282443,4.2352,16.712385092842364,-1.013857380731387,-0.2757366830374008,5.7486,3.6476,36.548029085342506,0.1095739341706974,0.26916907100780074,Requires Buffer Layer (High Dislocation Risk)
Ba3(TaS4)2 / AlPO4,Ba3(TaS4)2,AlPO4,0.5850027505163665,83.16191241922692,0.01695636784325,0.5765245665947415,0.5934809344379915,78.05995326980363,91.13276554527832,1.000616997726819,5.6178,4.6172,18.45154623957488,-1.2844386875088605,-0.136619596292125,5.6703,4.0145,29.201276828386508,0.170899904423041,0.26869445818662463,Requires Buffer Layer (High Dislocation Risk)
Ba2Zr6BCl17 / Ba2B11H7O22,Ba2Zr6BCl17,Ba2B11H7O22,0.5990245861190846,79.79651331714494,0.0177004730197931,0.590174349609188,0.6078748226289812,72.98082270743119,89.48797856025551,1.3409169977268192,5.6652,4.3243,18.725422882466763,-0.2457277792620562,-0.2593483338343778,5.4162,3.737,31.003286436985338,0.1532478353173856,0.26780417791925637,Requires Buffer Layer (High Dislocation Risk)
Ba2Na2U(S2O)2 / Ba2CaP4(H3O8)2,Ba2Na2U(S2O)2,Ba2CaP4(H3O8)2,0.58842869477599,80.26222092982971,0.0212891616111843,0.5777841139703979,0.5990732755815822,74.44367827228866,89.57253117719466,1.5081917121269697,5.4657,3.9575,16.914718051502042,-0.1984276823410202,0.2325457991156032,4.7776,3.8994,18.38161419959812,0.3288716719814027,0.26763159426768096,Requires Buffer Layer (High Dislocation Risk)
Ba4LaGe3SbSe13 / Ba2B11H7O22,Ba4LaGe3SbSe13,Ba2B11H7O22,0.612218327066645,76.85708206954352,0.0253817222885626,0.5995274659223637,0.6249091882109263,69.89883709659152,87.81846377327618,1.4883785721190117,5.6652,4.1768,18.6003620248424,-1.1127666748118454,-0.2941007469833365,5.952,3.737,37.214381720430104,0.10524439162254405,0.2671098783267519,Requires Buffer Layer (High Dislocation Risk)
Ba(TmSe2)2 / Al(PO3)3,Ba(TmSe2)2,Al(PO3)3,0.6091470259217482,77.09393148302084,0.0258736699955242,0.5962101909239861,0.6220838609195103,70.32435507055398,87.95887598155528,1.634587481610209,5.8176,4.183,15.56399628665943,-0.6115927173145583,-0.2360028687544824,5.7165,3.7814,33.85113268608414,0.12899346594298214,0.2666772777977706,Requires Buffer Layer (High Dislocation Risk)
Ba3In2O6 / AcCl3,Ba3In2O6,AcCl3,0.6010111190263123,81.046575059257,0.0230365834171518,0.5894928273177363,0.6125294107348882,75.9881573887989,89.92711371262236,1.107916997726819,5.0865,3.9786,15.469499303872531,-0.4387514357765147,0.1290906348966974,4.7259,6.0587,28.202035591104334,0.18155018660807531,0.2662432518456018,Requires Buffer Layer (High Dislocation Risk)
AlCuGeSe4 / Ba2CaP4(H3O8)2,AlCuGeSe4,Ba2CaP4(H3O8)2,0.5826726169994607,85.91399960178117,0.0208864540589773,0.572229389969972,0.5931158440289493,83.27301787154082,92.22041689492345,1.1459169977268189,5.4657,4.319800000000001,17.581490207109955,-1.8187630492395308,-0.0176860039816658,5.3016,3.8994,26.448619284744225,0.20186795837522242,0.26611500522457865,Requires Buffer Layer (High Dislocation Risk)
Al(TeCl2)2 / B5H12NO12,Al(TeCl2)2,B5H12NO12,0.5923627302164245,82.01792605193347,0.0260667724887438,0.5793293439720526,0.6053961164607965,78.51108273181194,89.91509626100932,1.5829600079347874,5.5022,3.9192,15.237615777801494,-0.4727999402777791,0.0555215350071443,4.625,3.6013,22.13405405405405,0.2620787441280094,0.2659854047328821,Requires Buffer Layer (High Dislocation Risk)
Ba(ErSe2)2 / Al(PO3)3,Ba(ErSe2)2,Al(PO3)3,0.6083687092041055,77.15307032675882,0.0254873584652164,0.5956250299714972,0.6211123884367137,70.29307813832547,88.04877816689101,1.6213687348322552,5.8176,4.1962,15.866986571828296,-0.604249828028848,-0.23621371717268,5.698,3.7814,33.63636363636364,0.13068048250402503,0.2658730120032703,Requires Buffer Layer (High Dislocation Risk)
Ba2InBiSe5 / Ba2B11H7O22,Ba2InBiSe5,Ba2B11H7O22,0.6067476217166197,77.36342086870616,0.0231694675446351,0.595162887944302,0.6183323554889372,70.2803448804638,88.1164666406609,1.316416997726819,5.6652,4.3488,18.725422882466763,-1.1004360767170958,-0.2959896983075791,5.9323,3.737,37.00588304704752,0.10658037066106485,0.26457159193778623,Requires Buffer Layer (High Dislocation Risk)
Ba2InSbSe5 / Ba3Tb(BO2)9,Ba2InSbSe5,Ba3Tb(BO2)9,0.5925812058136368,83.30897405805054,0.0238150310469961,0.5806736902901387,0.6044887213371348,79.81599076616,90.86677266012516,1.0234169977268193,5.1728,4.1494,15.94269133886722,-1.7005210264786812,-0.2106810623222635,5.8583,4.2127,28.090060256388373,0.18278427520594479,0.2644272513323522,Requires Buffer Layer (High Dislocation Risk)
Ba2Zr6BCl17 / Ba2Ca(BO2)6,Ba2Zr6BCl17,Ba2Ca(BO2)6,0.601451109939338,80.18125804845921,0.0203703031569014,0.5912659583608872,0.6116362615177887,74.15861820008418,89.53845694340518,1.3409169977268192,5.0129,3.672,19.213913209575576,-0.7891321334386441,-0.0627995642701525,5.4162,4.1748,22.920128503378745,0.24990666409388965,0.26279271592499626,Requires Buffer Layer (High Dislocation Risk)
Ba3(TaS4)2 / Ba3ZnB5PO14,Ba3(TaS4)2,Ba3ZnB5PO14,0.6037825113198949,80.63570608933487,0.0181062641421291,0.5947293792488304,0.6128356433909595,74.32474249252603,89.92053812103089,1.000616997726819,4.8405000000000005,3.8399,15.63042719367385,-1.1745555847410036,-0.0043490715904059,5.6703,4.0268,28.9843570886902,0.17315751561209905,0.25933683100984384,Requires Buffer Layer (High Dislocation Risk)
Ba2MnSe3 / Ba(PO3)2,Ba2MnSe3,Ba(PO3)2,0.5942930460896916,78.8634338443336,0.0127595030243108,0.5879132945775362,0.600672797601847,70.9646446827607,88.80075004309123,1.322916997726819,5.4349,4.112,17.40684437120676,-1.2083292638158056,0.3005836575875486,5.7412,4.3882,23.56650177663206,0.24032253609114665,0.259247366121458,Requires Buffer Layer (High Dislocation Risk)
Ba2Ge2Se5 / Al(PO3)3,Ba2Ge2Se5,Al(PO3)3,0.5995299512639906,80.86331933851106,0.0219266603369685,0.5885666210955063,0.6104932814324748,75.46290140404372,89.88936014797922,1.5466208727092796,5.8176,4.2709,17.760188805062697,-1.4545823117565255,0.0022243555222552,5.8789,3.7814,35.67844324618551,0.1154929469336689,0.2583239847206187,Requires Buffer Layer (High Dislocation Risk)
Ba2InBiSe5 / Ba2YC2(O2F)3,Ba2InBiSe5,Ba2YC2(O2F)3,0.5938360422086423,83.05452673822062,0.0223254725643891,0.5826733059264477,0.6049987784908368,79.0396053895094,90.8625950003653,1.316416997726819,5.263999999999999,3.9476,16.447548766982095,-1.7249487198222562,0.1053804843449184,5.9323,4.3614,26.480454461170204,0.20147952918286988,0.2579804458404203,Requires Buffer Layer (High Dislocation Risk)
Ba2InBiSe5 / AlPO4,Ba2InBiSe5,AlPO4,0.5916234317873176,83.30390141100233,0.0298694967926689,0.5766886833909831,0.606558180183652,81.51556079046767,90.22195521504456,1.316416997726819,5.6178,4.3014,18.45154623957488,-1.657046783175429,0.0221788254986747,5.9323,4.0145,32.32810208519461,0.14144417309862684,0.25757372562004927,Requires Buffer Layer (High Dislocation Risk)
Ba2Ni(PO4)2 / Ba2DyCl7,Ba2Ni(PO4)2,Ba2DyCl7,0.5990894408703318,81.88316340726294,0.015225683722883,0.5914765990088903,0.6067022827317733,75.75194730140633,90.546385329399,1.1930169977268188,5.4194,4.2264,17.31921624773407,0.0475348348937743,-0.2249195532841188,4.4076,6.0236,36.66394409656048,0.10880819585563999,0.25745751106706083,Requires Buffer Layer (High Dislocation Risk)
Ba3UAgS6 / Ba2YC2(O2F)3,Ba3UAgS6,Ba2YC2(O2F)3,0.5858932875284357,79.5095031526542,0.0174076706689557,0.5771894521939578,0.5945971228629136,72.46847843405266,89.36771910024893,0.8985169977268191,5.263999999999999,4.3655,16.447548766982095,-1.291533968582253,-0.3155423204673004,5.6475,4.3614,22.77290836653387,0.2521424795578886,0.25728554184327723,Requires Buffer Layer (High Dislocation Risk)
Ba(LuSe2)2 / Al(PO3)3,Ba(LuSe2)2,Al(PO3)3,0.6057976073106586,77.09873311925739,0.0260292849648424,0.5927829648282373,0.6188122497930798,70.33416194470134,87.98421853447836,1.6355265760422464,5.8176,4.182,15.542801480106167,-0.6236984721955121,-0.2454806312769009,5.698,3.7814,33.63636363636364,0.13068048250402503,0.2546743316335194,Requires Buffer Layer (High Dislocation Risk)
Ba3ThSe7 / Ba2P2O7,Ba3ThSe7,Ba2P2O7,0.6010242209343639,80.0086290456032,0.0248982376566367,0.5885751021060456,0.6134733397626824,74.71602226263066,89.38711473371026,1.178416997726819,5.1483,3.9699,15.807777426493834,-1.284859715716309,0.2069825436408977,6.3102,4.4602,29.31761275395391,0.169701278715996,0.2540115562949439,Requires Buffer Layer (High Dislocation Risk)
Ba(ErSe2)2 / AlPO4,Ba(ErSe2)2,AlPO4,0.5986096810268415,81.14463759256124,0.0251653913996688,0.586026985327007,0.6111923767266759,76.69647913922618,89.78229967448218,1.6213687348322552,5.6178,3.9964,14.92758383152508,-0.8902690412996024,0.0717645881293163,5.698,4.0145,29.545454545454554,0.16737809227680245,0.2539746440155602,Requires Buffer Layer (High Dislocation Risk)
Ba(TmSe2)2 / AlPO4,Ba(TmSe2)2,AlPO4,0.5989627372440784,81.15901563522212,0.0230857067259774,0.5874198838810898,0.6105055906070672,76.16213250854223,89.99167687677541,1.634587481610209,5.6178,3.9832,14.642532044185302,-0.8976119305853127,0.073006627836915,5.7165,4.0145,29.773462783171524,0.16508504751634262,0.25345238718563173,Requires Buffer Layer (High Dislocation Risk)
Ba(DySe2)2 / Al(PO3)3,Ba(DySe2)2,Al(PO3)3,0.6050490585158199,77.37547690615632,0.027331548366337,0.5913832843326514,0.6187148326989884,71.03026919738144,88.06911718900524,1.6309643547940598,5.8176,4.1867,15.646173559446137,-0.6012010550526559,-0.2291781116392386,5.7535,3.7814,34.276527331189705,0.12571599758091734,0.2522537348222243,Requires Buffer Layer (High Dislocation Risk)
Ba3Zr6BeCl18 / Ba2Li(BO2)5,Ba3Zr6BeCl18,Ba2Li(BO2)5,0.6062458897813723,77.91266922740613,0.031862134716902,0.5903148224229213,0.6221769571398234,72.85147215822401,88.10219368072819,1.2822169977268187,4.951700000000001,3.6695,14.739986635745453,-0.7454381796759266,-0.0869600763046736,5.4707,4.0823,25.378836346354213,0.21536530515126687,0.2520559215304044,Requires Buffer Layer (High Dislocation Risk)
Ba(DyTe2)2 / AcCl3,Ba(DyTe2)2,AcCl3,0.6198778974725512,76.72743128666839,0.0298541343785649,0.6049508302832687,0.6348049646618337,70.45266858301622,87.72443448079986,1.041616997726819,5.0865,4.0449,15.469499303872531,-1.16180271669643,-0.2748399218769314,3.663,6.0587,65.40267540267541,0.019123030941793198,0.25163038515096225,Requires Buffer Layer (High Dislocation Risk)
AcFeO3 / Al2Si(O2F)2,AcFeO3,Al2Si(O2F)2,0.5876089315172723,77.9878763001756,0.0166964327661152,0.5792607151342147,0.5959571479003299,70.17655045382341,88.44766062183052,1.263816997726819,5.706199999999999,4.4424,18.962858081970115,-0.7580762831111101,-0.3108229785701422,4.5658,3.4472,24.499540058697274,0.2271323995610908,0.25017268688913297,Requires Buffer Layer (High Dislocation Risk)
Ba3MnSb2O9 / Al4(B2O5)3,Ba3MnSb2O9,Al4(B2O5)3,0.6042062993195376,77.45209973532997,0.0301222209612341,0.5891451888389205,0.6192674098001547,71.74064161656159,87.97453365447477,1.7628285557013643,5.8127,4.0499,17.147963614598964,-0.5218028582712639,-0.126398182671177,4.6916,3.2493,30.742177508739026,0.15568792762448966,0.24976573635896454,Requires Buffer Layer (High Dislocation Risk)
Ba4LaGe3SbSe13 / AlPO4,Ba4LaGe3SbSe13,AlPO4,0.5937218900671142,83.11205380610801,0.0229555381251337,0.5822441210045473,0.605199659129681,79.44641928916627,90.68310305953618,1.4883785721190117,5.6178,4.1294,18.32831451275617,-1.6693773812701789,0.0373419867293068,5.952,4.0145,32.55208333333333,0.13954041008136583,0.24936494891648953,Requires Buffer Layer (High Dislocation Risk)
Ba2Mn3(SeO3)6 / Ba2DyCl7,Ba2Mn3(SeO3)6,Ba2DyCl7,0.6038837703734163,77.77492437676523,0.0135166154388269,0.5971254626540029,0.6106420780928299,69.19851890469342,88.48264551017931,1.241516997726819,5.4194,4.1779,17.31921624773407,-1.0307587886199212,0.2891165418032982,4.477,6.0236,34.54545454545453,0.12368713581745494,0.24911093166095094,Requires Buffer Layer (High Dislocation Risk)
Ba(YTe2)2 / AcCl3,Ba(YTe2)2,AcCl3,0.6194112869732484,76.75307718227671,0.0292334060947826,0.6047945839258572,0.6340279900206398,70.37145113381456,87.75734658987523,1.061316997726819,5.0865,4.0252,15.469499303872531,-1.1528859286011903,-0.2898241081188512,3.6538,6.0587,65.81914718922765,0.018647216283927025,0.24825969428476097,Requires Buffer Layer (High Dislocation Risk)
