Material_Pair,Design_Thickness_nm,Design_Trap_Depth_eV,Voltage_Applied_V,Voltage_Effective_V,J_OFF_A_m2,J_ON_A_m2,I_OFF_A,I_ON_A
Candidate_7,2.0,0.4,-0.1,-0.1,-99658.8189805159,-99687.21384642243,-9.96588189805159e-10,-9.968721384642243e-10
Candidate_7,2.0,0.4,-0.05,-0.05,-49614.74038410536,-49616.10404498105,-4.961474038410536e-10,-4.961610404498105e-10
Candidate_7,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Candidate_7,2.0,0.4,0.05,0.05,49614.74038410641,49616.1040449821,4.96147403841064e-10,4.96161040449821e-10
Candidate_7,2.0,0.4,0.1,0.1,99658.8189805159,99687.21384642243,9.96588189805159e-10,9.968721384642243e-10
Candidate_7,2.0,0.4,0.15,0.15,150566.27605049318,150823.3682711663,1.5056627605049318e-09,1.5082336827116632e-09
Candidate_7,2.0,0.4,0.2,0.2,202780.6209699507,204341.0247393676,2.027806209699507e-09,2.043410247393676e-09
Candidate_7,2.0,0.4,0.25,0.25,256759.73045772634,264173.5336764131,2.5675973045772636e-09,2.641735336764131e-09
Candidate_7,2.0,0.4,0.3,0.3,312980.94639514317,342730.9208029735,3.1298094639514315e-09,3.427309208029735e-09
Candidate_7,2.0,0.4,0.35,0.35,371946.4451514311,477274.5238412102,3.719464451514311e-09,4.772745238412102e-09
Candidate_7,2.0,0.4,0.4,0.4,434188.95509474055,634188.9550947407,4.341889550947405e-09,6.341889550947407e-09
Candidate_7,2.0,0.4,0.45,0.45,500277.9051170875,725277.9051170875,5.002779051170875e-09,7.252779051170875e-09
Candidate_7,2.0,0.4,0.5,0.5,570826.0946696877,820826.0946696877,5.708260946696877e-09,8.208260946696877e-09
Candidate_7,2.0,0.4,0.55,0.55,646496.9851632856,921496.9851632857,6.464969851632856e-09,9.214969851632857e-09
Candidate_7,2.0,0.4,0.6,0.6,728012.7238470247,1028012.7238470247,7.280127238470248e-09,1.0280127238470247e-08
Candidate_7,2.0,0.4,0.65,0.65,816163.0246951594,1141163.0246951596,8.161630246951594e-09,1.1411630246951597e-08
Candidate_7,2.0,0.4,0.7,0.7,911815.0467126108,1261815.0467126109,9.118150467126108e-09,1.2618150467126108e-08
Candidate_7,2.0,0.4,0.75,0.75,1015924.4287886857,1390924.4287886857,1.0159244287886857e-08,1.3909244287886857e-08
Candidate_7,2.0,0.4,0.8,0.8,1129547.6622266173,1529547.6622266173,1.1295476622266173e-08,1.5295476622266172e-08
Candidate_7,2.0,0.4,0.85,0.85,1253856.0078834365,1678856.0078834365,1.2538560078834365e-08,1.6788560078834367e-08
Candidate_7,2.0,0.4,0.9,0.9,1390151.1950997883,1840151.1950997885,1.3901511950997883e-08,1.8401511950997885e-08
Candidate_7,2.0,0.4,0.95,0.95,1539883.1750306084,2014883.1750306084,1.5398831750306083e-08,2.0148831750306086e-08
Candidate_7,2.0,0.4,1.0,1.0,1704670.242490764,2204670.242490764,1.704670242490764e-08,2.204670242490764e-08
Candidate_7,2.0,0.4,1.05,1.05,1886321.8890418452,2411321.889041845,1.8863218890418453e-08,2.4113218890418454e-08
Candidate_7,2.0,0.4,1.1,1.1,2086864.8069482776,2636864.806948278,2.0868648069482778e-08,2.636864806948278e-08
Candidate_7,2.0,0.4,1.15,1.15,2308572.5300610545,2883572.5300610545,2.3085725300610545e-08,2.8835725300610546e-08
Candidate_7,2.0,0.4,1.2,1.2,2553999.274609467,3153999.274609467,2.553999274609467e-08,3.153999274609467e-08
Candidate_7,2.0,0.4,1.25,1.25,2826018.6298968145,3451018.6298968145,2.8260186298968146e-08,3.451018629896814e-08
Candidate_7,2.0,0.4,1.3,1.3,3127867.8409041995,3777867.8409041995,3.127867840904199e-08,3.7778678409042e-08
Candidate_7,2.0,0.4,1.35,1.35,3463198.5019781906,4138198.5019781906,3.4631985019781906e-08,4.1381985019781903e-08
Candidate_7,2.0,0.4,1.4,1.4,3836134.479022629,4536134.47902263,3.836134479022629e-08,4.5361344790226294e-08
Candidate_7,2.0,0.4,1.45,1.45,4251337.602866083,4976337.602866083,4.2513376028660834e-08,4.9763376028660837e-08
Candidate_7,2.0,0.4,1.5,1.5,4714080.560519704,5464080.560519704,4.714080560519704e-08,5.4640805605197034e-08
Candidate_7,2.0,0.4,1.55,1.55,5230322.832631026,6005322.832631026,5.2303228326310266e-08,6.005322832631027e-08
Candidate_7,2.0,0.4,1.6,1.6,5806774.986875153,6606774.986875153,5.806774986875153e-08,6.606774986875153e-08
Candidate_7,2.0,0.4,1.65,1.65,6450907.119804648,7275907.119804648,6.450907119804647e-08,7.275907119804648e-08
Candidate_7,2.0,0.4,1.7,1.7,7170778.423774648,8020778.423774648,7.170778423774648e-08,8.020778423774649e-08
Candidate_7,2.0,0.4,1.75,1.75,7974367.78495625,8849367.78495625,7.97436778495625e-08,8.849367784956251e-08
Candidate_7,2.0,0.4,1.8,1.8,8867647.745625203,9767647.745625203,8.867647745625204e-08,9.767647745625204e-08
Candidate_7,2.0,0.4,1.85,1.85,9849929.36824972,10000000.0,9.84992936824972e-08,1e-07
Candidate_7,2.0,0.4,1.9,1.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,1.95,1.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.0,2.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.05,2.05,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.1,2.1,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.15,2.15,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.2,2.2,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.25,2.25,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.3,2.3,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.35,2.35,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.4,2.4,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.45,2.45,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.5,2.5,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.55,2.55,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.6,2.6,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.65,2.65,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.7,2.7,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.75,2.75,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.8,2.8,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.85,2.85,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.9,2.9,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,2.95,2.95,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,2.0,0.4,3.0,3.0,10000000.0,10000000.0,1e-07,1e-07
Candidate_7,3.0,0.2,-3.0,-3.0,-9244362.920984343,-10000000.0,-9.244362920984342e-08,-1e-07
Candidate_7,3.0,0.2,-2.95,-2.95,-7382240.669340531,-8365574.002673864,-7.382240669340531e-08,-8.365574002673865e-08
Candidate_7,3.0,0.2,-2.9,-2.9,-5853082.654180307,-6819749.320846973,-5.853082654180307e-08,-6.819749320846972e-08
Candidate_7,3.0,0.2,-2.85,-2.85,-4605818.882431875,-5555818.882431875,-4.605818882431875e-08,-5.555818882431875e-08
Candidate_7,3.0,0.2,-2.8,-2.8,-3595704.7248102664,-4529038.0581436,-3.595704724810266e-08,-4.5290380581436e-08
Candidate_7,3.0,0.2,-2.75,-2.75,-2783767.9106206615,-3700434.577287328,-2.7837679106206614e-08,-3.700434577287328e-08
Candidate_7,3.0,0.2,-2.7,-2.7,-2136274.6299374485,-3036274.6299374485,-2.1362746299374487e-08,-3.036274629937449e-08
Candidate_7,3.0,0.2,-2.65,-2.65,-1624216.8981206226,-2507550.2314539556,-1.6242168981206227e-08,-2.5075502314539556e-08
Candidate_7,3.0,0.2,-2.6,-2.6,-1222823.0468845102,-2089489.7135511767,-1.2228230468845102e-08,-2.089489713551177e-08
Candidate_7,3.0,0.2,-2.55,-2.55,-911092.8313341413,-1761092.831334141,-9.110928313341412e-09,-1.761092831334141e-08
Candidate_7,3.0,0.2,-2.5,-2.5,-671358.1919924221,-1504691.5253257554,-6.713581919924221e-09,-1.5046915253257552e-08
Candidate_7,3.0,0.2,-2.45,-2.45,-488870.27429070487,-1305536.9409573716,-4.888702742907049e-09,-1.3055369409573716e-08
Candidate_7,3.0,0.2,-2.4,-2.4,-351413.24836511875,-1151413.2483651186,-3.5141324836511877e-09,-1.1514132483651186e-08
Candidate_7,3.0,0.2,-2.35,-2.35,-248947.0378171582,-1032280.3711504915,-2.4894703781715823e-09,-1.0322803711504915e-08
Candidate_7,3.0,0.2,-2.3,-2.3,-173288.29831357888,-939954.9649802453,-1.7328829831357887e-09,-9.399549649802454e-09
Candidate_7,3.0,0.2,-2.25,-2.25,-117863.54636742981,-867863.5463674297,-1.178635463674298e-09,-8.678635463674296e-09
Candidate_7,3.0,0.2,-2.2,-2.2,-77629.56776345428,-810962.9010967875,-7.762956776345428e-10,-8.109629010967876e-09
Candidate_7,3.0,0.2,-2.15,-2.15,-49277.78858730515,-765944.4552539716,-4.927778858730515e-10,-7.659444552539717e-09
Candidate_7,3.0,0.2,-2.1,-2.1,-31218.456045385432,-731218.4560453853,-3.121845604538543e-10,-7.312184560453854e-09
Candidate_7,3.0,0.2,-2.05,-2.05,-21711.799490937276,-705045.1328242704,-2.1711799490937276e-10,-7.050451328242704e-09
Candidate_7,3.0,0.2,-2.0,-2.0,-17153.276672378215,-683819.9433390448,-1.7153276672378214e-10,-6.838199433390448e-09
Candidate_7,3.0,0.2,-1.95,-1.95,-14390.01729438355,-664390.0172943834,-1.439001729438355e-10,-6.643900172943834e-09
Candidate_7,3.0,0.2,-1.9,-1.9,-12195.598993252115,-645528.9323265854,-1.2195598993252115e-10,-6.455289323265854e-09
Candidate_7,3.0,0.2,-1.85,-1.85,-10314.823165147605,-626981.4898318141,-1.0314823165147606e-10,-6.269814898318141e-09
Candidate_7,3.0,0.2,-1.8,-1.8,-8707.248687421567,-608707.2486874214,-8.707248687421567e-11,-6.087072486874215e-09
Candidate_7,3.0,0.2,-1.75,-1.75,-7347.621736105284,-590680.9550694386,-7.347621736105284e-11,-5.906809550694386e-09
Candidate_7,3.0,0.2,-1.7,-1.7,-6204.356822645842,-572871.0234893125,-6.204356822645842e-11,-5.728710234893125e-09
Candidate_7,3.0,0.2,-1.65,-1.65,-5244.867818547178,-555244.8678185471,-5.244867818547178e-11,-5.55244867818547e-09
Candidate_7,3.0,0.2,-1.6,-1.6,-4439.543157906186,-537772.8764912394,-4.439543157906186e-11,-5.377728764912394e-09
Candidate_7,3.0,0.2,-1.55,-1.55,-3762.9574506781432,-520429.62411734473,-3.7629574506781434e-11,-5.204296241173448e-09
Candidate_7,3.0,0.2,-1.5,-1.5,-3193.782208901594,-503193.78220890154,-3.193782208901594e-11,-5.031937822089015e-09
Candidate_7,3.0,0.2,-1.45,-1.45,-2714.278980194588,-486047.61231352785,-2.714278980194588e-11,-4.860476123135279e-09
Candidate_7,3.0,0.2,-1.4,-1.4,-2309.730456506205,-468976.39712317276,-2.309730456506205e-11,-4.689763971231728e-09
Candidate_7,3.0,0.2,-1.35,-1.35,-1967.9244414550085,-451967.9244414549,-1.9679244414550085e-11,-4.5196792444145485e-09
Candidate_7,3.0,0.2,-1.3,-1.3,-1678.716227672038,-435012.04956100526,-1.678716227672038e-11,-4.350120495610053e-09
Candidate_7,3.0,0.2,-1.25,-1.25,-1433.6661917184886,-418100.3328583851,-1.4336661917184885e-11,-4.181003328583851e-09
Candidate_7,3.0,0.2,-1.2,-1.2,-1225.7420549638837,-401225.74205496383,-1.2257420549638838e-11,-4.012257420549638e-09
Candidate_7,3.0,0.2,-1.15,-1.15,-1049.0747322121833,-384382.40806554543,-1.0490747322121833e-11,-3.843824080655455e-09
Candidate_7,3.0,0.2,-1.1,-1.1,-898.7580331855087,-367565.42469985207,-8.987580331855087e-12,-3.6756542469985205e-09
Candidate_7,3.0,0.2,-1.05,-1.05,-770.6841212727456,-350770.68412127264,-7.706841212727457e-12,-3.5077068412127263e-09
Candidate_7,3.0,0.2,-1.0,-1.0,-661.4081225318466,-333994.74145586515,-6.614081225318466e-12,-3.3399474145586516e-09
Candidate_7,3.0,0.2,-0.95,-0.95,-568.0365242153051,-317234.7031908818,-5.680365242153051e-12,-3.172347031908818e-09
Candidate_7,3.0,0.2,-0.9,-0.9,-488.1350174613267,-300488.13501746126,-4.881350174613267e-12,-3.0048813501746125e-09
Candidate_7,3.0,0.2,-0.85,-0.85,-419.6522586637618,-283752.9855919971,-4.1965225866376184e-12,-2.837529855919971e-09
Candidate_7,3.0,0.2,-0.8,-0.8,-360.85668459646945,-267027.523351263,-3.6085668459646943e-12,-2.6702752335126304e-09
Candidate_7,3.0,0.2,-0.75,-0.75,-310.2840487697382,-250310.2840487697,-3.102840487697382e-12,-2.503102840487697e-09
Candidate_7,3.0,0.2,-0.7,-0.7,-266.6937761572624,-233600.02710949047,-2.6669377615726238e-12,-2.3360002710949046e-09
Candidate_7,3.0,0.2,-0.65,-0.65,-229.03258072708954,-216895.6992473937,-2.2903258072708954e-12,-2.168956992473937e-09
Candidate_7,3.0,0.2,-0.6,-0.6,-196.40407137887743,-200196.40407137873,-1.9640407137887742e-12,-2.001964040713787e-09
Candidate_7,3.0,0.2,-0.55,-0.55,-168.04329986439922,-183501.37663319765,-1.6804329986439921e-12,-1.8350137663319764e-09
Candidate_7,3.0,0.2,-0.5,-0.5,-143.29538935301676,-166809.96205601966,-1.4329538935301676e-12,-1.6680996205601967e-09
Candidate_7,3.0,0.2,-0.45,-0.45,-121.59753272049257,-150121.59753272036,-1.2159753272049256e-12,-1.5012159753272036e-09
Candidate_7,3.0,0.2,-0.4,-0.4,-102.46377195648624,-133435.79710528976,-1.0246377195648624e-12,-1.3343579710528977e-09
Candidate_7,3.0,0.2,-0.35,-0.35,-85.47206955636211,-116752.1387362229,-8.547206955636212e-13,-1.167521387362229e-09
Candidate_7,3.0,0.2,-0.3,-0.3,-70.25326359022179,-100070.25326359014,-7.025326359022179e-13,-1.0007025326359014e-09
Candidate_7,3.0,0.2,-0.25,-0.25,-56.48156368979283,-83389.81489702313,-5.648156368979282e-13,-8.338981489702313e-10
Candidate_7,3.0,0.2,-0.2,-0.2,-43.86629814972477,-66710.53296481629,-4.386629814972477e-13,-6.671053296481628e-10
Candidate_7,3.0,0.2,-0.15,-0.15,-32.14466484583645,-50032.1446648458,-3.2144664845836454e-13,-5.00321446648458e-10
Candidate_7,3.0,0.2,-0.1,-0.1,-21.0752724261437,-10009.904030156851,-2.10752724261437e-13,-1.0009904030156852e-10
Candidate_7,3.0,0.2,-0.05,-0.05,-10.432284563474425,-747.8210007371415,-1.0432284563474426e-13,-7.478210007371415e-12
Candidate_7,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Candidate_7,3.0,0.2,0.05,0.05,10.43228456347456,747.8210007371632,1.0432284563474561e-13,7.478210007371632e-12
Candidate_7,3.0,0.2,0.1,0.1,21.0752724261437,10009.904030157035,2.10752724261437e-13,1.0009904030157035e-10
Candidate_7,3.0,0.2,0.15,0.15,32.14466484583645,50032.14466484595,3.2144664845836454e-13,5.003214466484595e-10
Candidate_7,3.0,0.2,0.2,0.2,43.86629814972492,66710.53296481643,4.386629814972492e-13,6.671053296481644e-10
Candidate_7,3.0,0.2,0.25,0.25,56.48156368979283,83389.81489702313,5.648156368979282e-13,8.338981489702313e-10
Candidate_7,3.0,0.2,0.3,0.3,70.25326359022178,100070.25326359029,7.025326359022178e-13,1.0007025326359028e-09
Candidate_7,3.0,0.2,0.35,0.35,85.47206955636209,116752.13873622305,8.547206955636209e-13,1.1675213873622305e-09
Candidate_7,3.0,0.2,0.4,0.4,102.46377195648667,133435.7971052899,1.0246377195648667e-12,1.3343579710528992e-09
Candidate_7,3.0,0.2,0.45,0.45,121.59753272049255,150121.5975327205,1.2159753272049256e-12,1.501215975327205e-09
Candidate_7,3.0,0.2,0.5,0.5,143.29538935301676,166809.96205601966,1.4329538935301676e-12,1.6680996205601967e-09
Candidate_7,3.0,0.2,0.55,0.55,168.04329986439922,183501.3766331978,1.6804329986439921e-12,1.8350137663319779e-09
Candidate_7,3.0,0.2,0.6,0.6,196.40407137887743,200196.40407137887,1.9640407137887742e-12,2.001964040713789e-09
Candidate_7,3.0,0.2,0.65,0.65,229.03258072709033,216895.69924739384,2.2903258072709034e-12,2.1689569924739383e-09
Candidate_7,3.0,0.2,0.7,0.7,266.69377615726336,233600.02710949065,2.6669377615726335e-12,2.3360002710949067e-09
Candidate_7,3.0,0.2,0.75,0.75,310.2840487697382,250310.2840487697,3.102840487697382e-12,2.503102840487697e-09
Candidate_7,3.0,0.2,0.8,0.8,360.85668459646934,267027.5233512632,3.6085668459646935e-12,2.670275233512632e-09
Candidate_7,3.0,0.2,0.85,0.85,419.6522586637618,283752.9855919971,4.1965225866376184e-12,2.837529855919971e-09
Candidate_7,3.0,0.2,0.9,0.9,488.1350174613266,300488.1350174614,4.881350174613266e-12,3.0048813501746138e-09
Candidate_7,3.0,0.2,0.95,0.95,568.036524215305,317234.703190882,5.68036524215305e-12,3.17234703190882e-09
Candidate_7,3.0,0.2,1.0,1.0,661.4081225318466,333994.74145586515,6.614081225318466e-12,3.3399474145586516e-09
Candidate_7,3.0,0.2,1.05,1.05,770.6841212727456,350770.68412127264,7.706841212727457e-12,3.5077068412127263e-09
Candidate_7,3.0,0.2,1.1,1.1,898.7580331855116,367565.4246998523,8.987580331855116e-12,3.675654246998523e-09
Candidate_7,3.0,0.2,1.15,1.15,1049.074732212183,384382.40806554555,1.0490747322121831e-11,3.8438240806554555e-09
Candidate_7,3.0,0.2,1.2,1.2,1225.7420549638837,401225.7420549639,1.2257420549638838e-11,4.012257420549639e-09
Candidate_7,3.0,0.2,1.25,1.25,1433.6661917184886,418100.3328583851,1.4336661917184885e-11,4.181003328583851e-09
Candidate_7,3.0,0.2,1.3,1.3,1678.716227672038,435012.04956100526,1.678716227672038e-11,4.350120495610053e-09
Candidate_7,3.0,0.2,1.35,1.35,1967.9244414550144,451967.9244414551,1.9679244414550143e-11,4.519679244414551e-09
Candidate_7,3.0,0.2,1.4,1.4,2309.7304565062045,468976.39712317294,2.3097304565062044e-11,4.68976397123173e-09
Candidate_7,3.0,0.2,1.45,1.45,2714.278980194588,486047.6123135279,2.714278980194588e-11,4.860476123135279e-09
Candidate_7,3.0,0.2,1.5,1.5,3193.782208901594,503193.78220890154,3.193782208901594e-11,5.031937822089015e-09
Candidate_7,3.0,0.2,1.55,1.55,3762.9574506781432,520429.62411734473,3.7629574506781434e-11,5.204296241173448e-09
Candidate_7,3.0,0.2,1.6,1.6,4439.5431579062,537772.8764912396,4.4395431579062e-11,5.377728764912396e-09
Candidate_7,3.0,0.2,1.65,1.65,5244.867818547196,555244.8678185472,5.2448678185471965e-11,5.552448678185472e-09
Candidate_7,3.0,0.2,1.7,1.7,6204.356822645842,572871.0234893125,6.204356822645842e-11,5.728710234893125e-09
Candidate_7,3.0,0.2,1.75,1.75,7347.621736105284,590680.9550694386,7.347621736105284e-11,5.906809550694386e-09
Candidate_7,3.0,0.2,1.8,1.8,8707.248687421594,608707.2486874217,8.707248687421594e-11,6.087072486874217e-09
Candidate_7,3.0,0.2,1.85,1.85,10314.82316514764,626981.4898318144,1.031482316514764e-10,6.269814898318144e-09
Candidate_7,3.0,0.2,1.9,1.9,12195.598993252113,645528.9323265855,1.2195598993252112e-10,6.455289323265855e-09
Candidate_7,3.0,0.2,1.95,1.95,14390.017294383548,664390.0172943835,1.4390017294383548e-10,6.643900172943835e-09
Candidate_7,3.0,0.2,2.0,2.0,17153.276672378215,683819.9433390448,1.7153276672378214e-10,6.838199433390448e-09
Candidate_7,3.0,0.2,2.05,2.05,21711.799490937417,705045.1328242709,2.1711799490937418e-10,7.050451328242709e-09
Candidate_7,3.0,0.2,2.1,2.1,31218.456045385585,731218.4560453857,3.1218456045385585e-10,7.312184560453857e-09
Candidate_7,3.0,0.2,2.15,2.15,49277.78858730544,765944.4552539722,4.927778858730544e-10,7.659444552539722e-09
Candidate_7,3.0,0.2,2.2,2.2,77629.56776345428,810962.9010967875,7.762956776345428e-10,8.109629010967876e-09
Candidate_7,3.0,0.2,2.25,2.25,117863.54636742981,867863.5463674297,1.178635463674298e-09,8.678635463674296e-09
Candidate_7,3.0,0.2,2.3,2.3,173288.29831358,939954.9649802467,1.7328829831357999e-09,9.399549649802467e-09
Candidate_7,3.0,0.2,2.35,2.35,248947.0378171596,1032280.3711504929,2.489470378171596e-09,1.0322803711504929e-08
Candidate_7,3.0,0.2,2.4,2.4,351413.24836511945,1151413.2483651196,3.5141324836511947e-09,1.1514132483651196e-08
Candidate_7,3.0,0.2,2.45,2.45,488870.27429070487,1305536.9409573716,4.888702742907049e-09,1.3055369409573716e-08
Candidate_7,3.0,0.2,2.5,2.5,671358.1919924221,1504691.5253257554,6.713581919924221e-09,1.5046915253257552e-08
Candidate_7,3.0,0.2,2.55,2.55,911092.8313341436,1761092.8313341439,9.110928313341437e-09,1.7610928313341437e-08
Candidate_7,3.0,0.2,2.6,2.6,1222823.046884513,2089489.7135511797,1.222823046884513e-08,2.0894897135511798e-08
Candidate_7,3.0,0.2,2.65,2.65,1624216.8981206294,2507550.2314539626,1.6242168981206293e-08,2.5075502314539626e-08
Candidate_7,3.0,0.2,2.7,2.7,2136274.6299374485,3036274.6299374485,2.1362746299374487e-08,3.036274629937449e-08
Candidate_7,3.0,0.2,2.75,2.75,2783767.9106206615,3700434.577287328,2.7837679106206614e-08,3.700434577287328e-08
Candidate_7,3.0,0.2,2.8,2.8,3595704.724810288,4529038.058143621,3.595704724810288e-08,4.529038058143621e-08
Candidate_7,3.0,0.2,2.85,2.85,4605818.882431894,5555818.882431894,4.605818882431893e-08,5.555818882431894e-08
Candidate_7,3.0,0.2,2.9,2.9,5853082.654180329,6819749.320846996,5.8530826541803295e-08,6.819749320846996e-08
Candidate_7,3.0,0.2,2.95,2.95,7382240.669340531,8365574.002673864,7.382240669340531e-08,8.365574002673865e-08
Candidate_7,3.0,0.2,3.0,3.0,9244362.920984343,10000000.0,9.244362920984342e-08,1e-07
Candidate_7,3.0,0.3,-3.0,-3.0,-9244362.920984343,-10000000.0,-9.244362920984342e-08,-1e-07
Candidate_7,3.0,0.3,-2.95,-2.95,-7382240.669340531,-8365574.002673864,-7.382240669340531e-08,-8.365574002673865e-08
Candidate_7,3.0,0.3,-2.9,-2.9,-5853082.654180307,-6819749.320846973,-5.853082654180307e-08,-6.819749320846972e-08
Candidate_7,3.0,0.3,-2.85,-2.85,-4605818.882431875,-5555818.882431875,-4.605818882431875e-08,-5.555818882431875e-08
Candidate_7,3.0,0.3,-2.8,-2.8,-3595704.7248102664,-4529038.0581436,-3.595704724810266e-08,-4.5290380581436e-08
Candidate_7,3.0,0.3,-2.75,-2.75,-2783767.9106206615,-3700434.577287328,-2.7837679106206614e-08,-3.700434577287328e-08
Candidate_7,3.0,0.3,-2.7,-2.7,-2136274.6299374485,-3036274.6299374485,-2.1362746299374487e-08,-3.036274629937449e-08
Candidate_7,3.0,0.3,-2.65,-2.65,-1624216.8981206226,-2507550.2314539556,-1.6242168981206227e-08,-2.5075502314539556e-08
Candidate_7,3.0,0.3,-2.6,-2.6,-1222823.0468845102,-2089489.7135511767,-1.2228230468845102e-08,-2.089489713551177e-08
Candidate_7,3.0,0.3,-2.55,-2.55,-911092.8313341413,-1761092.831334141,-9.110928313341412e-09,-1.761092831334141e-08
Candidate_7,3.0,0.3,-2.5,-2.5,-671358.1919924221,-1504691.5253257554,-6.713581919924221e-09,-1.5046915253257552e-08
Candidate_7,3.0,0.3,-2.45,-2.45,-488870.27429070487,-1305536.9409573716,-4.888702742907049e-09,-1.3055369409573716e-08
Candidate_7,3.0,0.3,-2.4,-2.4,-351413.24836511875,-1151413.2483651186,-3.5141324836511877e-09,-1.1514132483651186e-08
Candidate_7,3.0,0.3,-2.35,-2.35,-248947.0378171582,-1032280.3711504915,-2.4894703781715823e-09,-1.0322803711504915e-08
Candidate_7,3.0,0.3,-2.3,-2.3,-173288.29831357888,-939954.9649802453,-1.7328829831357887e-09,-9.399549649802454e-09
Candidate_7,3.0,0.3,-2.25,-2.25,-117863.54636742981,-867863.5463674297,-1.178635463674298e-09,-8.678635463674296e-09
Candidate_7,3.0,0.3,-2.2,-2.2,-77629.56776345428,-810962.9010967875,-7.762956776345428e-10,-8.109629010967876e-09
Candidate_7,3.0,0.3,-2.15,-2.15,-49277.78858730515,-765944.4552539716,-4.927778858730515e-10,-7.659444552539717e-09
Candidate_7,3.0,0.3,-2.1,-2.1,-31218.456045385432,-731218.4560453853,-3.121845604538543e-10,-7.312184560453854e-09
Candidate_7,3.0,0.3,-2.05,-2.05,-21711.799490937276,-705045.1328242704,-2.1711799490937276e-10,-7.050451328242704e-09
Candidate_7,3.0,0.3,-2.0,-2.0,-17153.276672378215,-683819.9433390448,-1.7153276672378214e-10,-6.838199433390448e-09
Candidate_7,3.0,0.3,-1.95,-1.95,-14390.01729438355,-664390.0172943834,-1.439001729438355e-10,-6.643900172943834e-09
Candidate_7,3.0,0.3,-1.9,-1.9,-12195.598993252115,-645528.9323265854,-1.2195598993252115e-10,-6.455289323265854e-09
Candidate_7,3.0,0.3,-1.85,-1.85,-10314.823165147605,-626981.4898318141,-1.0314823165147606e-10,-6.269814898318141e-09
Candidate_7,3.0,0.3,-1.8,-1.8,-8707.248687421567,-608707.2486874214,-8.707248687421567e-11,-6.087072486874215e-09
Candidate_7,3.0,0.3,-1.75,-1.75,-7347.621736105284,-590680.9550694386,-7.347621736105284e-11,-5.906809550694386e-09
Candidate_7,3.0,0.3,-1.7,-1.7,-6204.356822645842,-572871.0234893125,-6.204356822645842e-11,-5.728710234893125e-09
Candidate_7,3.0,0.3,-1.65,-1.65,-5244.867818547178,-555244.8678185471,-5.244867818547178e-11,-5.55244867818547e-09
Candidate_7,3.0,0.3,-1.6,-1.6,-4439.543157906186,-537772.8764912394,-4.439543157906186e-11,-5.377728764912394e-09
Candidate_7,3.0,0.3,-1.55,-1.55,-3762.9574506781432,-520429.62411734473,-3.7629574506781434e-11,-5.204296241173448e-09
Candidate_7,3.0,0.3,-1.5,-1.5,-3193.782208901594,-503193.78220890154,-3.193782208901594e-11,-5.031937822089015e-09
Candidate_7,3.0,0.3,-1.45,-1.45,-2714.278980194588,-486047.61231352785,-2.714278980194588e-11,-4.860476123135279e-09
Candidate_7,3.0,0.3,-1.4,-1.4,-2309.730456506205,-468976.39712317276,-2.309730456506205e-11,-4.689763971231728e-09
Candidate_7,3.0,0.3,-1.35,-1.35,-1967.9244414550085,-451967.9244414549,-1.9679244414550085e-11,-4.5196792444145485e-09
Candidate_7,3.0,0.3,-1.3,-1.3,-1678.716227672038,-435012.04956100526,-1.678716227672038e-11,-4.350120495610053e-09
Candidate_7,3.0,0.3,-1.25,-1.25,-1433.6661917184886,-418100.3328583851,-1.4336661917184885e-11,-4.181003328583851e-09
Candidate_7,3.0,0.3,-1.2,-1.2,-1225.7420549638837,-401225.74205496383,-1.2257420549638838e-11,-4.012257420549638e-09
